sa1,total_uhi_cov,uhi,sa2,ttl_cov,ttl_cov_a,ttl_area,CHG_FLAG21,SA2_CODE21,AREASQKM21,ttl_uhi_cov_a
20603111618,0.1626820799677639,8.16991271,206031116,0.12460205204317777,3029.88481593539,24316.492114314926,0,206031116,0.0881,3955.857514676481
20603111619,0.1904981160473322,10.28129281,206031116,0.21150852004924214,6372.523528704626,30128.921176418866,0,206031116,0.1162,5739.502722646365
20603111620,0.24369017164310347,8.90883259,206031116,0.30571159741823467,6159.8965001546185,20149.37134271505,0,206031116,0.0928,4910.203761006861
20603111621,0.16851655744185814,9.58542069,206031116,0.11553993363840621,2623.7323597586583,22708.446137505074,0,206031116,0.1001,3826.7491679462155
20603111622,0.21145720731774323,8.83773344,206031116,0.2569504622686097,6442.356105207073,25072.366277638343,0,206031116,0.1223,5301.732553916965
20603111623,0.14805095817097044,10.18168491,206031116,0.12192992525788997,3746.766560015487,30728.851445539924,0,206031116,0.1185,4549.435900005596
20603111624,0.24885149506511456,10.2893832,206031116,0.125122780602702,9620.55054464669,76888.88065231295,0,206031116,0.2663,19133.912904211236
20603111626,0.14660117068344594,9.97573252,206031116,0.12399054553985463,3748.0433291744484,30228.460668960477,0,206031116,0.1184,4431.527722028108
20603111627,0.18672455578786307,9.38494604,206031116,0.19100221822795138,5049.009972687155,26434.300185254495,0,206031116,0.0964,4935.932959654672
20603111628,0.17116072722129413,9.78138395,206031116,0.21197630176800508,5325.826631866043,25124.63226995454,0,206031116,0.1047,4300.350330493014
20603111629,0.09568462137412892,9.81745183,206031116,0.060665087252250935,2718.8828871165115,44817.91768980979,0,206031116,0.4592,4288.385484926324
20603111630,0.17887547598115502,9.40133162,206031116,0.1646906034862471,2361.0352641289355,14336.186850672995,0,206031116,0.0658,2564.392246668908
20603111631,0.19065652661213942,9.97949046,206031116,0.14880173923817838,4497.347951546699,30223.759309345525,0,206031116,0.1664,5762.356971081132
20603111632,0.1868130962141694,8.50663983,206031116,0.13482019604536086,1796.7936089772938,13327.33271187912,0,206031116,0.0614,2489.720288182521
20604111702,0.12124743227427466,9.56320173,206041117,0.14421809398969618,3920.783378518967,27186.48728500802,0,206041117,0.0517,3296.2917758644394
20604111703,0.09884078532329019,8.54554619,206041117,0.1928369998852367,4217.676227669319,21871.71668393197,0,206041117,0.0541,2161.817653408344
20604111704,0.14015347305885714,8.19763266,206041117,0.39885924217443897,9284.635348270687,23277.974700182833,0,206041117,0.0525,3262.4890000068326
20604111705,0.14855570738051183,8.40667027,206041117,0.21469339264613999,4467.21510301454,20807.41772233975,0,206041117,0.0508,3091.0606585039795
20604111708,0.12616019788427985,7.6642506,206041117,0.22493051642354114,10944.167242391039,48655.768974376595,0,206041117,0.1215,6138.421442019155
20604111709,0.11986262109188311,8.99482942,206041117,0.1007124221978513,1140.0672952279438,11320.026570190734,0,206041117,0.0308,1356.848055532821
20604111711,0.15421859939767982,9.39603777,206041117,0.1660352735087203,2925.4334816223145,17619.3493093422,0,206041117,0.0431,2717.2313727852315
20604111712,0.15927984503360929,9.05643742,206041117,0.2612517315422869,6641.176159655377,25420.60150357479,0,206041117,0.0604,4048.989468150528
20604111713,0.1567152324044068,8.91305554,206041117,0.24265916620846162,6661.523949427569,27452.18346174009,0,206041117,0.059,4302.175311215011
20604111714,0.13170519116857143,9.00758076,206041117,0.254940028912848,2749.5725360522047,10785.173861387433,0,206041117,0.028,1420.4633852003117
20604111715,0.21566290502515062,8.90559257,206041117,0.25670013493598764,9064.02649858603,35309.78470598113,0,206041117,0.0664,7615.0107455045245
20604111716,0.18117545721630693,7.8038532,206041117,0.24161482470323867,4957.259497433059,20517.199238588815,0,206041117,0.0417,3717.212952849393
20604111717,0.17051997222292262,7.26022457,206041117,0.04749637136581354,831.2993467267952,17502.375925187822,0,206041117,0.0349,2984.504656598177
20604111719,0.19692857069302325,8.89568372,206041117,0.12394150560884253,372.67314522716333,3006.8470073561475,0,206041117,0.0129,592.1340834512405
20604111720,0.12671868069653677,8.10354248,206041117,0.14350122716204644,1196.7433368261336,8339.603503701961,0,206041117,0.0231,1056.783553521328
20604111721,0.20384040863492064,7.98586576,206041117,0.45544783798853455,922.8791077197166,2026.3113154638559,0,206041117,0.0126,413.044126565716
20604111723,0.17804495739999998,6.72406426,206041117,0.26483980046904143,330.18634611991,1246.739899120666,0,206041117,0.0121,221.97575222781924
20604111724,0.3511453875,6.65490365,206041117,0.07246419574317937,2394.8523436800606,33048.767313552555,0,206041117,0.2876,11604.922204714747
20604111725,0.15684990953403227,7.77528921,206041117,0.08773709082847042,1957.2287837389958,22307.883305197087,0,206041117,0.062,3498.989478315912
20604111726,0.13099101345130293,8.08508466,206041117,0.2819697910079617,6601.288888038078,23411.333761820195,0,206041117,0.0614,3066.6743357075316
20604111727,0.22692844490065464,8.18613908,206041117,0.21571440919651316,5658.778586803397,26232.733399131997,0,206041117,0.0611,5952.953395758488
20604111728,0.12081918808666667,7.61458186,206041117,0.03225330729208501,135.99572548642755,4216.489312393741,0,206041117,0.0135,509.4328152995192
20604111729,0.09685178573136097,8.15961291,206041117,0.1195791770938113,736.9607112649537,6162.95185479324,0,206041117,0.0169,596.8928925131286
20604111731,0.11331020927914438,8.66403723,206041117,0.18398092425531937,5394.124973906291,29318.936165472238,0,206041117,0.0748,3322.1347927515344
20604111733,0.030776939375,7.34902995,206041117,0.020555799469505375,105.34647144866176,5124.902663355115,0,206041117,0.0124,157.7288185728564
20604111734,0.0900207636,8.45066667,206041117,0.1002990697068521,1017.1643007992594,10141.313411701267,0,206041117,0.0242,912.9287772282692
20604111735,0.04812754333128492,8.14951561,206041117,0.18735516200665994,1303.8145370173734,6959.05318568712,0,206041117,0.0179,334.92213373887324
20604111736,0.07666227744084507,8.59014625,206041117,0.0890532924622142,716.3121002390303,8043.634103062112,0,206041117,0.0284,616.6433092415906
20604111801,0.1271746639,5.0063649,206041118,0,0,4179.788778895294,0,206041118,0.0142,531.5632331290004
20604111802,0.07843681878518519,4.16502224,206041118,0.10644296306116585,731.880430532241,6875.799108595623,0,206041118,0.0243,539.3158086842527
20604111805,0.0875771356,5.07378428,206041118,0.10991663093974688,194.92558855953394,1773.3948620239871,0,206041118,0.0122,155.308842303818
20604111806,0.09212984519999999,4.44985968,206041118,0.06938265761125642,106.5698790368042,1535.972859873771,0,206041118,0.0082,141.50894181157182
20604111807,0.10425268469999999,4.74763619,206041118,0.13290769631484525,243.57798221771372,1832.6853069569534,0,206041118,0.0073,191.06236346050596
20604111811,0.024521179575131537,11.21927707,206041118,0.02698128830320838,1963.6237671857486,72777.24269942482,0,206041118,0.2851,1784.5838372155267
20604111815,0.06233255972711057,7.46119259,206041118,0.11202873405242332,3921.5175755416276,35004.56921798806,0,206041118,0.0841,2181.9244015020167
20604111816,0.05106511634813979,7.18561344,206041118,0.01970595542732291,730.159976945466,37052.75695148873,0,206041118,0.0887,1892.1033447471173
20604111901,0.21964139054381188,7.51608352,206041119,0.32064191908065964,4647.655099382302,14494.845567005083,0,206041119,0.0404,3183.6680360548035
20604111902,0.21388251194063743,8.32017971,206041119,0.2048913433942515,3585.442554420456,17499.23884056612,0,206041119,0.0502,3742.781160269449
20604111903,0.22975966601332493,8.7172859,206041119,0.25436171160103516,8071.42726175863,31732.084247092254,0,206041119,0.0788,7290.753078518605
20604111904,0.21641069912343525,7.32556058,206041119,0.29046268744003656,9149.20323697805,31498.72129055069,0,206041119,0.0687,6816.660295982309
20604111905,0.1968676932046312,7.78472251,206041119,0.26205375690827803,4930.8058493424,18816.009003329193,0,206041119,0.0583,3704.26428780299
20604111906,0.24341779009245498,8.39212737,206041119,0.22345500663064963,6538.087218798103,29259.076882555397,0,206041119,0.0888,7122.179834896871
20604111907,0.15574727682688355,6.61171776,206041119,0.14189251759303573,2774.244596268075,19551.732842072277,0,206041119,0.0584,3045.1291473995016
20604111908,0.16165166690123597,8.74174842,206041119,0.24107157367036455,7210.077256529903,29908.45061802595,0,206041119,0.089,4834.750896837196
20604111909,0.1350992346,7.98903047,206041119,0.29210573559839637,1922.603462691692,6581.875082846702,0,206041119,0.015,889.2062859254011
20604111910,0.16872176184894527,8.01763382,206041119,0.23230347115983296,25097.676472392854,108038.31878657022,0,206041119,0.3034,18228.41549286813
20604111911,0.17175694952923695,7.03119748,206041119,0.13911561694551214,39158.50624793952,281481.7423645316,0,206041119,1.5005,48346.445416706534
20604111912,0.38671621746075385,8.24780925,206041119,0.45570663923189697,6272.094657183255,13763.448054553255,0,206041119,0.0451,5322.548570874406
20604111913,0.49192534050983605,4.63709308,206041119,0.34952552070530446,15166.223432575869,43390.890032785246,0,206041119,0.366,21345.078354402733
20604111914,0.23042650939055215,6.65167688,206041119,0.34941927617926094,8957.61702052404,25635.726564577264,0,206041119,0.0815,5907.15098796619
20604111915,0.15010282789569118,7.62286246,206041119,0.2673047643137885,6398.302786599585,23936.358946032964,0,206041119,0.0557,3592.915167325874
20604112001,0.11710050850000002,8.98693,206041120,0.09869851208872538,6019.956055062543,60993.38204461362,0,206041120,1.7093,7142.3560525590265
20604112101,0.07067085336106366,8.89482252,206041121,0.1642435176708811,6580.230799896746,40063.869145097844,0,206041121,0.2576,2831.3478214300526
20604112102,0.1320702607904815,9.8296005,206041121,0.3060989429180615,8010.956978345646,26171.135718329057,0,206041121,0.0893,3456.428719502804
20604112103,0.166194548043844,9.45669918,206041121,0.24984646922841816,13313.383095653844,53286.25670304068,0,206041121,0.1795,8855.885349710099
20604112104,0.12411250892413794,8.84433962,206041121,0.1536142627572698,5335.453157476179,34732.797994850764,0,206041121,0.1247,4310.774701096196
20604112105,0.22084911869217685,8.37670409,206041121,0.27006070315808944,9278.32546271722,34356.44414095237,0,206041121,0.0882,7587.590409926334
20604112106,0.2384247031,9.32697452,206041121,0.18363245297138264,3345.5960840336866,18218.980522767757,0,206041121,0.1303,4343.855021925585
20604112108,0.22047133664363208,7.68586074,206041121,0.23993600113488567,2877.2105171933163,11991.574851561458,0,206041121,0.0424,2643.7985359859185
20604112109,0.25324170580250627,7.67128499,206041121,0.2568906985190861,6252.925897748388,24340.803048903763,0,206041121,0.0798,6164.106484707234
20604112110,0.207079816628453,8.23778828,206041121,0.2016500773231611,4134.006794766328,20500.893675043015,0,206041121,0.0724,4245.32130294732
20604112111,0.0941257565,9.11798579,206041121,8.841553631045563e-6,0.1030824612826109,11658.862863270424,0,206041121,0.0331,1097.3992869350848
20604112112,0.327450079283688,9.36661476,206041121,0.3464900297165061,5810.757477390207,16770.34540400628,0,206041121,0.0423,5491.450932156689
20604112113,0.2742167362417124,11.00987936,206041121,0.17898006957963397,6243.656221084738,34884.64517724827,0,206041121,0.0911,9565.953545455213
20604112114,0.2096605061859649,8.85549292,206041121,0.23773240861649061,5993.008388546011,25209.050896438435,0,206041121,0.0741,5285.342371415035
20604112115,0.20246849722719662,9.09305085,206041121,0.1989137611936719,6794.55541525781,34158.29741735318,0,206041121,0.0956,6915.979145931129
20604112116,0.20366444863844657,8.07640159,206041121,0.2933441977890358,2530.337167107833,8625.829950546948,0,206041121,0.0515,1756.7749009271429
20604112118,0.20226876599604865,9.29163301,206041121,0.2819490963541305,6315.719199498877,22400.210822333258,0,206041121,0.0658,4530.863001084682
20604112119,0.12861447347386737,9.83685822,206041121,0.2970295753755238,10830.12328011464,36461.43070575549,0,206041121,0.1523,4689.467712324643
20604112121,0.15945627000609758,10.62967488,206041121,0.2291363517171635,3052.4628057225823,13321.599924443315,0,206041121,0.0328,2124.2126344652424
20604112122,0.21727501104479638,10.60011326,206041121,0.22053139630719032,4799.459590964634,21763.157860204188,0,206041121,0.0663,4728.590364445512
20604112123,0.2955902503665132,9.46625366,206041121,0.3188440610001864,7797.986748440349,24457.05503806072,0,206041121,0.0869,7229.267021927962
20604112124,0.28143920795078814,8.61666316,206041121,0.1734907553753209,2137.3297330325086,12319.559785238816,0,206041121,0.0571,3467.207148259994
20604112125,0.18763599415362905,7.68216422,206041121,0.2601046113888106,886.9906952601232,3410.1306029297125,0,206041121,0.0248,639.8632458744311
20604112126,0.19196787495555556,9.16758931,206041121,0.09572388647155837,2194.579815772606,22926.14619679763,0,206041121,0.09,4401.083566319633
20604112127,0.19641841743529412,8.69808964,206041121,0.13626527305188577,1103.1397169858392,8095.530814852558,0,206041121,0.0306,1590.1113509519964
20604112128,0.22395774358176584,9.3224333,206041121,0.2655172658961805,2904.303963437358,10938.286644503809,0,206041121,0.0521,2449.713995553638
20604112129,0.14971488314670328,10.5548581,206041121,0.15483670910261627,2279.93174302885,14724.749423070283,0,206041121,0.0364,2204.514139239454
20604112401,0.19932579849999998,8.97077232,206041124,0.2176457601319348,3997.392448894848,18366.507330405457,0,206041124,0.1684,3660.918739289171
20604112402,0.241185576564486,9.39079806,206041124,0.38218136667032443,6284.063017526188,16442.620089709704,0,206041124,0.0642,3965.7228065674353
20604112404,0.1956207602254973,8.68314533,206041124,0.34964555083039267,4386.5626102515835,12545.74125091451,0,206041124,0.0553,2454.2074410962778
20604112406,0.2337894068132948,9.62017429,206041124,0.30598554063948097,6493.180434179916,21220.546633052596,0,206041124,0.0519,4961.1390095952265
20604112407,0.2750761911,7.67077479,206041124,0.48102508641072367,35845.72187342924,74519.4437589526,0,206041124,0.5403,20498.52475210335
20604112409,0.23215377115523358,8.28251573,206041124,0.2010744683274809,16331.77849044793,81222.53723356413,0,206041124,0.4796,18856.118321568287
20604112410,0.2911422136359873,8.89646363,206041124,0.3978347197910587,10614.378259471667,26680.371851522406,0,206041124,0.0628,7767.782521483518
20604112411,0.14335190659891597,9.34608013,206041124,0.26711978921610474,17295.478076771324,64748.02232933394,0,206041124,0.1845,9281.752449419204
20604112412,0.21583599998676256,9.46346727,206041124,0.3510228979694344,12665.425238779837,36081.478764051135,0,206041124,0.0695,7787.6820500401145
20604112415,0.21133384948418607,7.90053198,206041124,0.17362328788681541,919.6659725517966,5296.904486403486,0,206041124,0.0215,1119.4152154617043
20604112416,0.24694266633782386,9.3190053,206041124,0.6497952994013902,7157.92407925744,11015.65998684743,0,206041124,0.0386,2720.236448622982
20604112417,0.29585067948349325,6.94226691,206041124,0.27729220240200586,5527.625499579328,19934.298374411635,0,206041124,0.0521,5897.575719096378
20604112418,0.2083623815822991,9.70738535,206041124,0.44596270550872974,11509.06098185525,25807.22746474135,0,206041124,0.0983,5377.255376589627
20604112501,0.3099829364424784,8.2213344,206041125,0.20649139223013355,7919.949348068122,38354.86439667849,0,206041125,0.5092,11889.353492535463
20604112503,0.20633133700230064,7.39996782,206041125,0.33649476019386865,5478.905323813329,16282.290163022757,0,206041125,0.0652,3359.546698795893
20604112504,0.23022231221306816,7.04575703,206041125,0.3613024914144307,2417.546671664074,6691.198453129502,0,206041125,0.0352,1540.463179355979
20604112506,0.240304154049403,6.47508384,206041125,0.6140931788761607,14287.344359523297,23265.759742959974,0,206041125,0.067,5590.858713348653
